email_id,parser_id,model_name,context_limit,prompt_id,input_tokens,fits,overflow_tokens,status,raw_output,parse_ok,pred_label
1672634036.2920601_13_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2135,True,0,ok,LABEL: 1,True,1
1672634036.2920601_13_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2174,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains a suspicious link with a long and random-looking URL, which may be a phishing attempt to trick the recipient into visiting a malicious website.
- The email is trying to sell a product (hand-forged kitchen knives) with a 50% discount, which is a common tactic used by phishing emails to lure victims into clicking on the link.
- The email contains a lot of unnecessary and irrelevant information, including a long paragraph about the International Union for Conservation of Nature, which may be an attempt to distract the recipient from the actual phishing attempt.",True,1
1672634036.2920601_13_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2241,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address is ""huusk-knives-offer@igeaiac.com"", which is not a legitimate email address for Huusk Knives.
- The email contains multiple suspicious links with long, random-looking URLs, which may be used to steal sensitive information or install malware.
- The email uses urgent language, stating ""Take 50% OFF"" and ""If you dont want more messages Press here to exit"", which is a common tactic used by phishing emails to create a sense of urgency.
- The email requests the recipient to click on a link to exit, which may be a phishing attempt to trick the recipient into revealing their email account credentials.
- The email contains a mismatched identity, as the sender claims to be Huusk Knives but the email address is not legitimate.
- The email contains a large amount of irrelevant text about the International Union for Conservation of Nature, which may be an attempt to distract the recipient from the phishing attempt.
- The email contains a suspicious image link with a long, random-looking URL.
SUMMARY: This email is a phishing attempt to trick the recipient into revealing their email account credentials or installing malware.",True,1
1672634036.2920601_35_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,4509,True,0,ok,LABEL: 1,True,1
1672634036.2920601_35_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,4548,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains multiple links to external websites, which could be used to redirect the user to a phishing site.
- The email is promoting a product (MUAMA Enence Translator) and offering a discount, which is a common tactic used by phishing emails to lure users into clicking on links or providing sensitive information.
- The email contains a suspicious link with a long URL, which could be a phishing link: ""http://www.aspirecreditcard.rest/10876-21-5080-33995/bruce/tindex15.html"".",True,1
1672634036.2920601_35_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,4615,True,0,ok,"LABEL: 0
EVIDENCE:
- The sender address is Translator <Translator@aspirecreditcard.rest>, which is a legitimate-looking email address, but the domain aspirecreditcard.rest is not a well-known or reputable company.
- The email contains multiple links to the aspirecreditcard.rest domain, which could be a phishing attempt to redirect users to a malicious website.
- The email is promoting a product, the MUAMA Enence Translator, and includes a testimonial from a user named Janet, but the email is not attempting to pressure the recipient into taking any action.
- The email does not request any sensitive information, such as login credentials or payment information.
- The email's formatting and grammar appear to be correct, and the content is not suspicious.
- The email does not impersonate a well-known brand or identity.
SUMMARY: The email appears to be a promotional email for a product, but the domain aspirecreditcard.rest is not reputable, and the multiple links to the domain could be a phishing attempt.",True,0
1672682850.3021556_15_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2099,True,0,ok,LABEL: 1,True,1
1672682850.3021556_15_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2138,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains multiple suspicious links with a similar format (e.g., http://www.ymmyfoods.shop/l/lt...), which could be a phishing attempt to trick the recipient into clicking on them.
- The links are embedded in a seemingly innocuous newsletter, making it harder to detect the phishing attempt.
- The presence of a Microsoft link (http://microsoft.com/**0drZpCmfJwjcNvm**) in the email, which is not a standard Microsoft link, suggests that the email may be a phishing attempt to steal sensitive information or install malware.",True,1
1672682850.3021556_15_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2205,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address and reply-to address are from a suspicious domain 'ymmyfoods.shop', which may be a phishing domain.
- The email contains multiple suspicious links from the same domain 'ymmyfoods.shop', which may be used to phish users.
- The email uses urgent language and pressure tactics with the subject 'Ready to get your surprise?' and multiple links to click on.
- The email contains a request for the user to click on links, which may be used to phish users.
- The email contains a mismatched identity, as the content appears to be a newsletter or article about ancient housing, but the subject and links suggest a phishing attempt.
- The email contains authentication information in the form of a Microsoft link, which may be used to phish users.
- The email contains spelling, grammar, and formatting issues, which are common in phishing emails.
SUMMARY: The email appears to be a phishing attempt due to its suspicious sender and reply-to addresses, multiple links from the same domain, urgent language, and mismatched identity.",True,1
1672682850.3021556_3_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2115,True,0,ok,LABEL: 1,True,1
1672682850.3021556_3_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2154,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains a suspicious link in the text/plain part: ""http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/tindex13.html"" which may be a phishing link.
- The email contains a link in the text/html part: ""http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/tindex1.html"" which may be a phishing link.
- The email contains a link with a suspicious URL parameter: ""http://microsoft.com/**0drZpCmfJwjcNvm**"" which may be a tracking parameter used for phishing.
- The email contains a link to a website with a suspicious domain name: ""ymmyfoods.shop"" which may be a phishing domain.
- The email contains a link to a website with a suspicious URL structure: ""http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/tindexX.html"" which may be a phishing link.
- The email contains a link to a website with a suspicious image: ""http://www.ymmyfoods.shop/10890-167-5122-33995/i/img01675122387.png"" which may be a phishing link.
- The email contains a link to a website with a suspicious image: ""http://www.ymmyfoods.shop/10890-167-5122-33995/i/img11675122387.png"" which may be a phishing link.
- The email contains a link to a website with a suspicious URL parameter: ""http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/u.html"" which may be a phishing link.",True,1
1672682850.3021556_3_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2221,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address is Metformin recall <Metforminrecall@ymmyfoods.shop>, which is a suspicious domain.
- The email contains multiple suspicious links (http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/tindex13.html, http://www.ymmyfoods.shop/10890-167-5122-33995/bruce/tindex14.html, etc.) that may lead to phishing sites.
- The email uses urgent language (""Breaking!"", ""Click below to find out..."", ""The answer may surprise you!"") to create a sense of pressure.
- The email requests the recipient to click on links to find out more information, which is a common tactic used by phishers.
- The email contains a mix of legitimate and suspicious content, including a passage about Hindu mythology and a link to a suspicious image.
- The email uses a technique called ""sponsored"" link, which is often used by phishers to make the link appear legitimate.
- The email contains a suspicious image link (http://www.ymmyfoods.shop/10890-167-5122-33995/i/img01675122387.png) that may be used to download malware.
- The email uses a technique called ""link cloaking"" by hiding the actual link behind a legitimate-looking link (e.g. http://microsoft.com/**0drZpCmfJwjcNvm**).
- The email contains a suspicious reply-to address that is different from the sender address.
SUMMARY: This email is likely a phishing attempt due to its suspicious sender address, links, and language.",True,1
1672699633.3209251_1_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2013,True,0,ok,LABEL: 1,True,1
1672699633.3209251_1_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2052,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains a suspicious link ""https://join.skype.com/invite/PjfxNc25SkP4"" which may be a phishing attempt to trick the recipient into creating a Skype account.
- The email asks the recipient to contact the sender via WhatsApp and email, which is an unusual and potentially malicious request.
- The email contains a generic greeting and does not address the recipient by name, which is a common trait of phishing emails.",True,1
1672699633.3209251_1_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2119,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender's email address is kokogorf@gmail.com, which is not the same as the displayed sender's name, bruce@untroubled.org.
- The email contains a suspicious link to join.skype.com, which could be a phishing attempt to trick the recipient into creating a Skype account or divulging personal information.
- The email requests the recipient to contact the sender via WhatsApp or email, which could be a tactic to gather personal information or install malware.
- The email contains a request for the recipient to purchase a product, which could be a phishing attempt to trick the recipient into divulging financial information.
- The email contains a mismatched identity, as the sender's name is bruce@untroubled.org, but the email is sent from kokogorf@gmail.com.
SUMMARY: This email is likely a phishing attempt due to suspicious links, mismatched identities, and requests for personal information.",True,1
1672770825.3417097_41_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2714,True,0,ok,LABEL: 1,True,1
1672770825.3417097_41_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2753,True,0,ok,"LABEL: 1
EVIDENCE:
- The email is from an untrusted sender ""URGENT Notification <URGENTNotification@statefarmz.us>"" which is a suspicious domain name.
- The email contains multiple links to suspicious URLs, such as ""http://www.statefarmz.us/l/lt19RE10896U2PX/5126WJ9128QS8806HW14Y33995YK392149198"" and ""http://www.statefarmz.us/l/lt20HC10896P2ST/5126RO9128GH8806GU14E33995DH392149198"", which may be phishing links.
- The email contains a fake reward offer of a $90 Delta Airlines gift card, which is a common phishing tactic.
- The email contains a lot of unnecessary and irrelevant information, such as a description of a coin, which is likely a distraction from the phishing links.
- The email contains a lot of suspicious HTML code, which may be used to track user activity or inject malware.",True,1
1672770825.3417097_41_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2820,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address is URGENT Notification <URGENTNotification@statefarmz.us>, which is suspicious and does not match the typical format of a legitimate email sender.
- The email contains multiple links to http://www.statefarmz.us, which is a suspicious domain that is not associated with State Farm, the company that the email claims to be from.
- The email uses urgent language and pressure tactics to encourage the recipient to click on the links and complete a survey.
- The email requests that the recipient complete a survey and provides a reward for participating, which is a common tactic used by phishing emails.
- The email contains spelling, grammar, and formatting issues, which is not typical of legitimate emails.
- The email contains a mismatched identity, as it claims to be from State Farm but uses a suspicious domain and sender address.
- The email contains authentication information, but it is not clear what this information is or why it is being requested.
- The email contains a link to a Microsoft website, but it is not clear why this link is being included or what it is intended to do.
- The email contains a large amount of irrelevant text about a beaver and a coin, which is likely intended to distract the recipient from the suspicious links and requests for information.
SUMMARY: This email is likely a phishing email due to its suspicious sender address, links, and requests for information.",True,1
1672770825.3417097_45_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,6982,True,0,ok,LABEL: 1,True,1
1672770825.3417097_45_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,7021,True,0,ok,"LABEL: 1
EVIDENCE:
- The email is from an unknown sender with a suspicious email address ""confirmation@atinterest.shop"".
- The email contains a link to a suspicious website ""http://www.pollinfinite.shop/Kawrflravak/rhhpeblwp2757kqxfoomt/6VeNY0xmbBfRU4yAaA-Ok3IEDMVZ--qKGzm73UMg1Wk/1prrusi4TvEAeL-e2d4zDokmVgiuPuHZ_bYh3WfO2PpQIP_fFc1FRFBvr262zaxpOiirHdAYn95_YjseQyB6l1q1NwLM5BLDZI7u2xEEi8HtqGQyoxf75w_e84UYToV3MPOw-ZWcWfTy_22kE-T5dA"" that may be a phishing site.
- The email contains a link to a suspicious website ""http://www.pollinfinite.shop/Kawrflravak/rhhpeblwp2757kqxfoomt/6VeNY0xmbBfRU4yAaA-Ok3IEDMVZ--qKGzm73UMg1Wk/1prrusi4TvEAeL-e2d4zDokmVgiuPuHZ_bYh3WfO2PpQIP_fFc1FRFBvr262zaxpOiirHdAYn95_YjseQyB6l1q1NwLM5BLDZI7u2xEEi8HtqGQyoxf75w_e84UYToV3MPOw-ZWcWfTy_22kE-T5dA"" that may be a phishing site.
- The email contains a link to a suspicious website ""http://www.pollinfinite.shop/Kawrflravak/rhhpeblwp2757kqxfoomt/6VeNY0xmbBfRU4yAaA-Ok3IEDMVZ--qKGzm73UMg1Wk/1prrusi4TvEAeL-e2d4zDokmVgiuPuHZ_bYh3WfO2PpQIP_fFc1FRFBvr262zaxpOi",True,1
