email_id,parser_id,model_name,context_limit,prompt_id,input_tokens,fits,overflow_tokens,status,raw_output,parse_ok,pred_label
email_2023_000018_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2402,True,0,ok,LABEL: 1,True,1
email_2023_000018_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2441,True,0,ok,"LABEL: 1
EVIDENCE:
- The email is trying to create a sense of urgency by stating that the account will be locked because of a declined payment.
- The email is asking the recipient to update their payment information by clicking on a suspicious link (""https://s.free.fr/avkGV8J6"").
- The email is not using the official Netflix domain (""netflix.com"") in the link, which is a common tactic used by phishing emails to avoid detection.",True,1
email_2023_000018_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2508,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address is ""NETFlLlX <info5@chainsmokers-feeling.org>"", which is not a legitimate Netflix email address.
- The email contains a suspicious link ""https://s.free.fr/avkGV8J6"" that may be a phishing attempt.
- The email uses urgent language, stating that the account will be locked if the recipient does not update their payment information immediately.
- The email requests the recipient to update their payment information, which could be a phishing attempt to obtain sensitive information.
- The email contains spelling and formatting issues, such as the use of ""X"" and ""I"" in place of normal letters.
- The email is impersonating Netflix, but the sender address and the email content do not match the legitimate Netflix brand.
SUMMARY: This email is a phishing attempt to trick the recipient into updating their payment information through a suspicious link.",True,1
email_2023_000033_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,2051,True,0,ok,LABEL: 1,True,1
email_2023_000033_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,2090,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains a suspicious link ""CLick Here"" which is likely a phishing attempt to trick the user into clicking on it.
- The email is trying to create a sense of urgency by stating that the account will be blocked if the user doesn't update their payment details, which is a common tactic used by phishing emails.
- The email is trying to impersonate Netflix by using their logo and branding, but the link and the email content are not legitimate.",True,1
email_2023_000033_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,2157,True,0,ok,"LABEL: 1
EVIDENCE:
- The sender address is ""NlTFLlX <devz29@sallerb-food.net>"", which is a suspicious and unverified email address.
- The email contains a request for urgent action, stating that the account will be blocked if the payment is not updated.
- The email contains a suspicious link ""https://s.free.fr/9G3wVfEj"" that is not associated with Netflix.
- The email contains spelling and grammar issues, such as ""YourIacсountiwillibeBlocked"" and ""CLick Here"".
- The email is impersonating Netflix, but the link and email address do not match the official Netflix branding.
SUMMARY: This email is a phishing attempt to trick the recipient into updating their payment details by clicking on a suspicious link.",True,1
email_2023_000134_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,7810,True,0,ok,LABEL: 1,True,1
email_2023_000134_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,evidence,7849,True,0,ok,"LABEL: 1
EVIDENCE:
- The email contains a suspicious link ""Verify Now"" that is likely a phishing attempt to trick the recipient into revealing their account information.
- The email is trying to create a sense of urgency by stating that the account is blocked and needs to be verified, which is a common tactic used by phishing scammers.
- The email is trying to hide its true intentions by using a legitimate-looking logo and a professional-looking design, which is a common tactic used by phishing scammers to make their emails appear more legitimate.",True,1
email_2023_000134_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,guided,7916,True,0,ok,"LABEL: 1
EVIDENCE:
- The email is trying to create a sense of urgency by stating that the account is blocked and needs verification.
- The email contains a suspicious link ""Verify Now"" that may lead to a phishing website.
- The email is trying to trick the recipient into revealing their account information by asking them to verify their account.
- The email contains spelling and grammar mistakes, which is a common trait of phishing emails.
- The email is trying to impersonate a legitimate company by using a logo and a similar design.
- The email does not provide any authentication information, such as a secure link or a password reset token.
SUMMARY: This email is a phishing attempt to trick the recipient into revealing their account information.",True,1
email_2023_000140_P1,P1,meta-llama/Llama-3.1-8B-Instruct,128000,label,9454,True,0,ok,LABEL: 1,True,1
